0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:49:51 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:49:54 +0530] "GET /OFOS/Staff.jsp?search=9 HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:49:55 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:49:59 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:50:28 +0530] "GET /OFOS/Staff.jsp?search=9 HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:50:28 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:50:32 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:51:04 +0530] "GET /OFOS/Staff.jsp HTTP/1.1" 200 4346
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:51:13 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:58:59 +0530] "GET /OFOS/Staff.jsp HTTP/1.1" 200 4346
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:59:05 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:59:20 +0530] "GET /OFOS/Staff.jsp HTTP/1.1" 200 4346
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:59:20 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:59:25 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:02:15 +0530] "GET /OFOS/Staff.jsp HTTP/1.1" 200 3089
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:02:15 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:02:26 +0530] "GET /OFOS/Staff.jsp?search=8 HTTP/1.1" 200 962
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:02:29 +0530] "GET /OFOS/Staff.jsp?search=9 HTTP/1.1" 200 1042
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:02:45 +0530] "GET /OFOS/registration.jsp HTTP/1.1" 200 4175
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:02:51 +0530] "GET /OFOS/log.jsp HTTP/1.1" 200 3306
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:02:58 +0530] "POST /OFOS/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:02:58 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53554
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:03:03 +0530] "GET /OFOS/orders.jsp HTTP/1.1" 200 3049
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:03:08 +0530] "GET /OFOS/orders.jsp HTTP/1.1" 200 3049
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:03:14 +0530] "GET /OFOS/AddToCart?foodId=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:03:14 +0530] "GET /OFOS/menu.jsp?error=invalidFood HTTP/1.1" 200 4068
